IndexName,Date,Close,EPS,P/E,P/B,Div Yield %
NIFTY 50,04-Nov-09,4710.8,230,20.45,3.53,1.06
NIFTY 50,03-Nov-09,4563.9,230,19.81,3.42,1.1
NIFTY 50,30-Oct-09,4711.7,230,20.45,3.53,1.06
NIFTY 50,29-Oct-09,4750.55,226,21,3.56,1.05
NIFTY 50,28-Oct-09,4826.15,226,21.33,3.61,1.04
NIFTY 50,27-Oct-09,4846.7,226,21.42,3.63,1.03
NIFTY 50,26-Oct-09,4970.9,226,21.96,3.72,1.01
NIFTY 50,23-Oct-09,4997.05,225,22.19,3.74,1
NIFTY 50,22-Oct-09,4988.6,222,22.44,3.73,1
NIFTY 50,21-Oct-09,5063.6,223,22.71,3.75,1
NIFTY 50,20-Oct-09,5114.45,223,22.94,3.79,0.99
NIFTY 50,17-Oct-09,5141.8,223,23.08,3.81,0.98
NIFTY 50,16-Oct-09,5142.15,223,23.08,3.81,0.98
NIFTY 50,15-Oct-09,5108.85,223,22.93,3.79,0.99
NIFTY 50,14-Oct-09,5118.2,223,22.97,3.79,0.99
NIFTY 50,12-Oct-09,5054.25,222,22.8,3.75,1
NIFTY 50,09-Oct-09,4945.2,222,22.31,3.67,1.02
NIFTY 50,08-Oct-09,5002.25,222,22.58,3.71,1.01
NIFTY 50,07-Oct-09,4985.75,222,22.48,3.69,1.02
NIFTY 50,06-Oct-09,5027.4,222,22.67,3.72,1.01
NIFTY 50,05-Oct-09,5003.2,222,22.53,3.7,1.01
NIFTY 50,01-Oct-09,5083.4,222,22.89,3.76,1
NIFTY 50,30-Sep-09,5083.95,222,22.9,3.76,1
NIFTY 50,29-Sep-09,5006.85,222,22.55,3.7,1.01
NIFTY 50,25-Sep-09,4958.95,222,22.33,3.67,1.02
NIFTY 50,24-Sep-09,4986.55,222,22.46,3.69,1.02
NIFTY 50,23-Sep-09,4969.95,222,22.38,3.68,1.02
NIFTY 50,22-Sep-09,5020.2,222,22.61,3.95,1.01
NIFTY 50,18-Sep-09,4976.05,222,22.41,3.91,1.02
NIFTY 50,17-Sep-09,4965.55,222,22.36,3.9,1.02
NIFTY 50,16-Sep-09,4958.4,222,22.33,3.9,1.03
NIFTY 50,15-Sep-09,4892.1,222,22.03,3.85,1.04
NIFTY 50,14-Sep-09,4808.6,222,21.66,3.78,1.06
NIFTY 50,11-Sep-09,4829.55,223,21.7,3.79,1.06
NIFTY 50,10-Sep-09,4819.4,223,21.66,3.78,1.06
NIFTY 50,09-Sep-09,4814.25,223,21.63,3.78,1.06
NIFTY 50,08-Sep-09,4805.25,223,21.59,3.77,1.06
NIFTY 50,07-Sep-09,4782.9,223,21.49,3.75,1.07
NIFTY 50,04-Sep-09,4680.4,223,21.02,3.67,1.09
NIFTY 50,03-Sep-09,4593.55,223,20.63,3.6,1.11
NIFTY 50,02-Sep-09,4608.35,223,20.7,3.61,1.11
NIFTY 50,01-Sep-09,4625.35,223,20.78,3.63,1.1
NIFTY 50,31-Aug-09,4662.1,223,20.94,3.66,1.09
NIFTY 50,28-Aug-09,4732.35,223,21.26,3.71,1.08
NIFTY 50,27-Aug-09,4688.2,223,21.01,3.67,1.09
NIFTY 50,26-Aug-09,4680.85,223,20.97,3.66,1.09
NIFTY 50,25-Aug-09,4659.35,223,20.88,3.64,1.1
NIFTY 50,24-Aug-09,4642.8,223,20.82,3.63,1.1
NIFTY 50,21-Aug-09,4528.8,223,20.31,3.54,1.13
NIFTY 50,20-Aug-09,4453.45,223,19.98,3.48,1.15
NIFTY 50,19-Aug-09,4394.1,223,19.71,3.44,1.16
NIFTY 50,18-Aug-09,4458.9,223,20,3.49,1.15
NIFTY 50,17-Aug-09,4387.9,223,19.68,3.43,1.17
NIFTY 50,14-Aug-09,4580.05,223,20.54,3.58,1.12
NIFTY 50,13-Aug-09,4605,223,20.66,3.71,1.11
NIFTY 50,12-Aug-09,4457.5,223,19.99,3.59,1.15
NIFTY 50,11-Aug-09,4471.35,223,20.06,3.6,1.15
NIFTY 50,10-Aug-09,4437.65,223,19.9,3.57,1.15
NIFTY 50,07-Aug-09,4481.4,223,20.1,3.61,1.14
NIFTY 50,06-Aug-09,4585.5,223,20.56,3.69,1.12
NIFTY 50,05-Aug-09,4694.15,223,21.05,3.78,1.09
NIFTY 50,04-Aug-09,4680.5,223,20.99,3.77,1.09
NIFTY 50,03-Aug-09,4711.4,223,21.09,3.79,1.09
NIFTY 50,31-Jul-09,4636.45,224,20.68,3.73,1.11
NIFTY 50,30-Jul-09,4571.45,225,20.31,3.68,1.12
NIFTY 50,29-Jul-09,4513.5,225,20.08,3.63,1.14
NIFTY 50,28-Jul-09,4564.1,225,20.3,3.67,1.12
NIFTY 50,27-Jul-09,4572.3,222,20.59,3.68,1.12
NIFTY 50,24-Jul-09,4568.55,222,20.6,3.67,1.12
NIFTY 50,23-Jul-09,4523.75,223,20.27,3.64,1.13
NIFTY 50,22-Jul-09,4398.9,221,19.89,3.54,1.17
NIFTY 50,21-Jul-09,4469.1,220,20.29,3.59,1.15
NIFTY 50,20-Jul-09,4502.25,220,20.44,3.62,1.14
NIFTY 50,17-Jul-09,4374.95,220,19.87,3.52,1.17
NIFTY 50,16-Jul-09,4231.4,220,19.21,3.4,1.21
NIFTY 50,15-Jul-09,4233.5,216,19.58,3.4,1.21
NIFTY 50,14-Jul-09,4111.4,216,19.02,3.33,1.23
NIFTY 50,13-Jul-09,3974.05,216,18.42,3.22,1.28
NIFTY 50,10-Jul-09,4003.9,215,18.58,3.24,1.27
NIFTY 50,09-Jul-09,4080.95,215,18.99,3.3,1.25
NIFTY 50,08-Jul-09,4078.9,215,18.98,3.3,1.25
NIFTY 50,07-Jul-09,4202.15,215,19.55,3.4,1.21
NIFTY 50,06-Jul-09,4165.7,215,19.38,3.37,1.22
NIFTY 50,03-Jul-09,4424.25,215,20.58,3.67,1.13
NIFTY 50,02-Jul-09,4348.85,215,20.23,3.61,1.15
NIFTY 50,01-Jul-09,4340.9,215,20.2,3.6,1.15
NIFTY 50,30-Jun-09,4291.1,215,19.97,3.56,1.16
NIFTY 50,29-Jun-09,4390.95,217,20.25,3.64,1.13
NIFTY 50,26-Jun-09,4375.5,218,20.08,3.63,1.14
NIFTY 50,25-Jun-09,4241.85,222,19.07,3.46,1.3
NIFTY 50,24-Jun-09,4292.95,223,19.22,3.51,1.28
NIFTY 50,23-Jun-09,4247,223,19.01,3.47,1.29
NIFTY 50,22-Jun-09,4235.25,223,18.96,3.46,1.3
NIFTY 50,19-Jun-09,4313.6,223,19.31,3.52,1.27
NIFTY 50,18-Jun-09,4251.4,223,19.03,3.47,1.29
NIFTY 50,17-Jun-09,4356.15,223,19.5,3.56,1.26
NIFTY 50,16-Jun-09,4517.8,219,20.63,3.67,1.21
NIFTY 50,15-Jun-09,4484,219,20.47,3.64,1.22
NIFTY 50,12-Jun-09,4583.4,219,20.91,3.72,1.19
NIFTY 50,11-Jun-09,4637.7,219,21.16,3.78,1.19
NIFTY 50,10-Jun-09,4655.25,219,21.24,3.8,1.18
NIFTY 50,09-Jun-09,4550.95,219,20.77,3.71,1.21
NIFTY 50,08-Jun-09,4429.9,219,20.21,3.61,1.24
NIFTY 50,05-Jun-09,4586.9,219,20.93,3.74,1.2
NIFTY 50,04-Jun-09,4572.65,219,20.87,3.73,1.2
NIFTY 50,03-Jun-09,4530.7,220,20.62,3.69,1.21
NIFTY 50,02-Jun-09,4525.25,220,20.6,3.69,1.22
NIFTY 50,01-Jun-09,4529.9,220,20.62,3.69,1.21
NIFTY 50,29-May-09,4448.95,214,20.82,3.63,1.24
NIFTY 50,28-May-09,4337.1,213,20.32,3.54,1.27
NIFTY 50,27-May-09,4276.05,214,20,3.49,1.29
NIFTY 50,26-May-09,4116.7,213,19.29,3.36,1.34
NIFTY 50,25-May-09,4237.55,213,19.85,3.5,1.31
NIFTY 50,22-May-09,4238.5,213,19.87,3.5,1.31
NIFTY 50,21-May-09,4210.9,212,19.85,3.48,1.32
NIFTY 50,20-May-09,4270.3,212,20.18,3.53,1.3
NIFTY 50,19-May-09,4318.45,212,20.39,3.57,1.29
NIFTY 50,18-May-09,4323.15,212,20.41,3.57,1.29
NIFTY 50,15-May-09,3671.65,212,17.34,3.03,1.51
NIFTY 50,14-May-09,3593.45,212,16.97,2.97,1.55
NIFTY 50,13-May-09,3635.25,212,17.17,3,1.53
NIFTY 50,12-May-09,3681.1,212,17.38,3.04,1.51
NIFTY 50,11-May-09,3554.6,212,16.78,2.93,1.56
NIFTY 50,08-May-09,3620.7,210,17.21,2.99,1.54
NIFTY 50,07-May-09,3683.9,210,17.51,3.04,1.51
NIFTY 50,06-May-09,3625.05,210,17.23,2.99,1.53
NIFTY 50,05-May-09,3661.9,210,17.4,3.02,1.52
NIFTY 50,04-May-09,3654,210,17.37,3.02,1.52
NIFTY 50,29-Apr-09,3473.95,210,16.53,2.87,1.6
NIFTY 50,28-Apr-09,3362.35,210,16.02,2.78,1.65
NIFTY 50,27-Apr-09,3470,210,16.53,2.87,1.6
NIFTY 50,24-Apr-09,3480.75,212,16.43,2.87,1.6
NIFTY 50,23-Apr-09,3423.7,212,16.12,2.82,1.63
NIFTY 50,22-Apr-09,3330.3,212,15.69,2.75,1.67
NIFTY 50,21-Apr-09,3365.3,212,15.86,2.78,1.65
NIFTY 50,20-Apr-09,3377.1,212,15.94,2.79,1.66
NIFTY 50,17-Apr-09,3384.4,212,15.97,2.8,1.65
NIFTY 50,16-Apr-09,3369.5,212,15.9,2.79,1.66
NIFTY 50,15-Apr-09,3484.15,212,16.45,2.88,1.61
NIFTY 50,13-Apr-09,3382.6,211,16.01,2.8,1.65
NIFTY 50,09-Apr-09,3342.05,211,15.82,2.77,1.67
NIFTY 50,08-Apr-09,3342.95,211,15.82,2.77,1.67
NIFTY 50,06-Apr-09,3256.6,211,15.42,2.69,1.72
NIFTY 50,02-Apr-09,3211.05,211,15.2,2.66,1.74
NIFTY 50,01-Apr-09,3060.35,211,14.49,2.53,1.83
NIFTY 50,31-Mar-09,3020.95,211,14.29,2.5,1.85
NIFTY 50,30-Mar-09,2978.15,212,14.08,2.46,1.88
NIFTY 50,27-Mar-09,3108.65,211,14.7,2.57,1.8
NIFTY 50,26-Mar-09,3082.25,211,14.64,2.56,1.82
NIFTY 50,25-Mar-09,2984.35,211,14.17,2.48,1.88
NIFTY 50,24-Mar-09,2938.7,211,13.96,2.44,1.91
NIFTY 50,23-Mar-09,2939.9,211,13.96,2.44,1.9
NIFTY 50,20-Mar-09,2807.05,211,13.33,2.33,2
NIFTY 50,19-Mar-09,2807.15,211,13.33,2.33,2
NIFTY 50,18-Mar-09,2794.7,211,13.27,2.32,2
NIFTY 50,17-Mar-09,2757.45,211,13.09,2.29,2.03
NIFTY 50,16-Mar-09,2777.25,211,13.18,2.3,2.02
NIFTY 50,13-Mar-09,2719.25,211,12.91,2.26,2.06
NIFTY 50,12-Mar-09,2617.45,211,12.42,2.17,2.14
NIFTY 50,09-Mar-09,2573.15,211,12.21,2.14,2.18
NIFTY 50,06-Mar-09,2620.15,211,12.44,2.17,2.14
NIFTY 50,05-Mar-09,2576.7,211,12.23,2.14,2.17
NIFTY 50,04-Mar-09,2645.2,211,12.56,2.19,2.12
NIFTY 50,03-Mar-09,2622.4,211,12.45,2.18,2.14
NIFTY 50,02-Mar-09,2674.6,211,12.7,2.22,2.09
NIFTY 50,27-Feb-09,2763.65,211,13.12,2.29,2.03
NIFTY 50,26-Feb-09,2785.65,211,13.22,2.31,2.01
NIFTY 50,25-Feb-09,2762.5,211,13.11,2.29,2.03
NIFTY 50,24-Feb-09,2733.9,211,12.98,2.27,2.05
NIFTY 50,20-Feb-09,2736.45,211,12.99,2.27,2.05
NIFTY 50,19-Feb-09,2789.35,211,13.24,2.31,2.01
NIFTY 50,18-Feb-09,2776.15,211,13.18,2.3,2.02
NIFTY 50,17-Feb-09,2770.5,211,13.15,2.3,2.02
NIFTY 50,16-Feb-09,2848.5,211,13.52,2.36,1.97
NIFTY 50,13-Feb-09,2948.35,211,14,2.45,1.9
NIFTY 50,12-Feb-09,2893.05,211,13.73,2.41,1.94
NIFTY 50,11-Feb-09,2925.7,211,13.89,2.43,1.91
NIFTY 50,10-Feb-09,2934.5,211,13.93,2.44,1.91
NIFTY 50,09-Feb-09,2919.9,211,13.86,2.43,1.92
NIFTY 50,06-Feb-09,2843.1,211,13.49,2.36,1.97
NIFTY 50,05-Feb-09,2780.05,211,13.19,2.31,2.02
NIFTY 50,04-Feb-09,2803.05,211,13.29,2.33,2
NIFTY 50,03-Feb-09,2783.9,211,13.2,2.31,2.01
NIFTY 50,02-Feb-09,2766.65,211,13.12,2.3,2.02
NIFTY 50,30-Jan-09,2874.8,215,13.4,2.39,1.95
NIFTY 50,29-Jan-09,2823.95,214,13.17,2.35,1.98
NIFTY 50,28-Jan-09,2849.5,218,13.1,2.37,1.97
NIFTY 50,27-Jan-09,2771.35,219,12.67,2.3,2.02
NIFTY 50,23-Jan-09,2678.55,218,12.27,2.23,2.09
NIFTY 50,22-Jan-09,2713.8,227,11.96,2.26,2.06
NIFTY 50,21-Jan-09,2706.15,226,11.97,2.25,2.07
NIFTY 50,20-Jan-09,2796.6,226,12.36,2.33,2
NIFTY 50,19-Jan-09,2846.2,226,12.58,2.37,1.97
NIFTY 50,16-Jan-09,2828.45,226,12.51,2.35,1.98
NIFTY 50,15-Jan-09,2736.7,226,12.1,2.28,2.05
NIFTY 50,14-Jan-09,2835.3,226,12.56,2.36,1.98
NIFTY 50,13-Jan-09,2744.95,226,12.16,2.28,2.04
NIFTY 50,12-Jan-09,2773.1,225,12.32,2.31,2.02
NIFTY 50,09-Jan-09,2873,228,12.59,2.37,1.97
NIFTY 50,07-Jan-09,2920.4,228,12.8,2.41,1.93
NIFTY 50,06-Jan-09,3112.8,228,13.64,2.57,1.82
NIFTY 50,05-Jan-09,3121.45,228,13.68,2.58,1.81
NIFTY 50,02-Jan-09,3046.75,228,13.36,2.51,1.85
NIFTY 50,01-Jan-09,3033.45,228,13.3,2.5,1.86
NIFTY 50,31-Dec-08,2959.15,228,12.97,2.44,1.91
NIFTY 50,30-Dec-08,2979.5,228,13.06,2.46,1.9
NIFTY 50,29-Dec-08,2922.2,228,12.81,2.41,1.93
NIFTY 50,26-Dec-08,2857.25,228,12.52,2.36,1.98
NIFTY 50,24-Dec-08,2916.85,228,12.79,2.41,1.94
NIFTY 50,23-Dec-08,2968.65,228,13.01,2.45,1.9
NIFTY 50,22-Dec-08,3039.3,228,13.32,2.51,1.86
NIFTY 50,19-Dec-08,3077.5,228,13.49,2.54,1.84
NIFTY 50,18-Dec-08,3060.75,228,13.42,2.53,1.85
NIFTY 50,17-Dec-08,2954.35,228,12.95,2.44,1.91
NIFTY 50,16-Dec-08,3041.75,228,13.33,2.51,1.86
NIFTY 50,15-Dec-08,2981.2,228,13.07,2.46,1.9
NIFTY 50,12-Dec-08,2921.35,228,12.81,2.41,1.93
NIFTY 50,11-Dec-08,2920.15,228,12.8,2.41,1.94
NIFTY 50,10-Dec-08,2928.25,228,12.84,2.42,1.93
NIFTY 50,08-Dec-08,2784,228,12.2,2.3,2.03
NIFTY 50,05-Dec-08,2714.4,228,11.9,2.24,2.08
NIFTY 50,04-Dec-08,2788,228,12.22,2.34,2.03
NIFTY 50,03-Dec-08,2656.45,228,11.64,2.23,2.13
NIFTY 50,02-Dec-08,2657.8,228,11.65,2.23,2.13
NIFTY 50,01-Dec-08,2682.9,228,11.76,2.25,2.11
NIFTY 50,28-Nov-08,2755.1,228,12.08,2.32,2.05
NIFTY 50,26-Nov-08,2752.25,228,12.06,2.31,2.05
NIFTY 50,25-Nov-08,2654,228,11.63,2.23,2.13
NIFTY 50,24-Nov-08,2708.25,228,11.86,2.28,2.09
NIFTY 50,21-Nov-08,2693.45,228,11.8,2.26,2.1
NIFTY 50,20-Nov-08,2553.15,228,11.18,2.15,2.21
NIFTY 50,19-Nov-08,2635,228,11.54,2.21,2.14
NIFTY 50,18-Nov-08,2683.15,228,11.75,2.25,2.11
NIFTY 50,17-Nov-08,2799.55,228,12.26,2.35,2.01
NIFTY 50,14-Nov-08,2810.35,228,12.31,2.36,2.01
NIFTY 50,12-Nov-08,2848.45,228,12.48,2.39,1.98
NIFTY 50,11-Nov-08,2938.65,228,12.87,2.47,1.92
NIFTY 50,10-Nov-08,3148.25,228,13.78,2.64,1.79
NIFTY 50,07-Nov-08,2973,228,13.02,2.5,1.9
NIFTY 50,06-Nov-08,2892.65,228,12.66,2.43,1.95
NIFTY 50,05-Nov-08,2994.95,228,13.11,2.51,1.88
NIFTY 50,04-Nov-08,3142.1,228,13.76,2.64,1.8
NIFTY 50,03-Nov-08,3043.85,228,13.33,2.56,1.85
NIFTY 50,31-Oct-08,2885.6,230,12.57,2.42,1.96
NIFTY 50,29-Oct-08,2697.05,236,11.42,2.26,2.09
NIFTY 50,28-Oct-08,2684.6,236,11.36,2.25,2.1
NIFTY 50,27-Oct-08,2524.2,236,10.68,2.12,2.24
NIFTY 50,24-Oct-08,2584,235,10.99,2.17,2.18
NIFTY 50,23-Oct-08,2943.15,232,12.66,2.47,1.92
NIFTY 50,22-Oct-08,3065.15,233,13.18,2.57,1.84
NIFTY 50,21-Oct-08,3234.9,232,13.92,2.72,1.74
NIFTY 50,20-Oct-08,3122.8,232,13.47,2.62,1.81
NIFTY 50,17-Oct-08,3074.35,234,13.15,2.56,1.85
NIFTY 50,16-Oct-08,3269.3,233,14.01,2.72,1.74
NIFTY 50,15-Oct-08,3338.4,233,14.31,2.78,1.7
NIFTY 50,14-Oct-08,3518.65,233,15.09,2.93,1.62
NIFTY 50,13-Oct-08,3490.7,233,14.97,2.91,1.63
NIFTY 50,10-Oct-08,3279.95,233,14.07,2.73,1.73
NIFTY 50,08-Oct-08,3513.65,233,15.1,2.93,1.62
NIFTY 50,07-Oct-08,3606.6,233,15.5,3,1.58
NIFTY 50,06-Oct-08,3602.35,233,15.48,3,1.58
NIFTY 50,03-Oct-08,3818.3,233,16.41,3.18,1.49
NIFTY 50,01-Oct-08,3950.75,233,16.98,3.29,1.44
NIFTY 50,30-Sep-08,3921.2,233,16.85,3.26,1.45
NIFTY 50,29-Sep-08,3850.05,233,16.54,3.21,1.48
NIFTY 50,26-Sep-08,3985.25,233,17.12,3.32,1.43
NIFTY 50,25-Sep-08,4110.55,233,17.66,3.42,1.38
NIFTY 50,24-Sep-08,4161.25,233,17.88,3.46,1.37
NIFTY 50,23-Sep-08,4126.9,233,17.73,3.44,1.38
NIFTY 50,22-Sep-08,4223.05,233,18.15,3.52,1.35
NIFTY 50,19-Sep-08,4245.25,233,18.24,3.53,1.34
NIFTY 50,18-Sep-08,4038.15,233,17.35,3.36,1.41
NIFTY 50,17-Sep-08,4008.25,233,17.22,3.6,1.38
NIFTY 50,16-Sep-08,4074.9,233,17.51,3.66,1.35
NIFTY 50,15-Sep-08,4072.9,233,17.5,3.65,1.36
NIFTY 50,12-Sep-08,4228.45,233,18.14,3.79,1.31
NIFTY 50,11-Sep-08,4290.3,233,18.41,3.84,1.29
NIFTY 50,10-Sep-08,4400.25,233,18.88,3.94,1.26
NIFTY 50,09-Sep-08,4468.7,236,18.9,3.93,1.25
NIFTY 50,08-Sep-08,4482.3,237,18.94,3.94,1.25
NIFTY 50,05-Sep-08,4352.3,237,18.39,3.83,1.29
NIFTY 50,04-Sep-08,4447.75,237,18.8,3.91,1.26
NIFTY 50,02-Sep-08,4504,237,19.03,3.96,1.24
NIFTY 50,01-Sep-08,4348.65,237,18.38,3.82,1.29
NIFTY 50,29-Aug-08,4360,237,18.43,3.83,1.29
NIFTY 50,28-Aug-08,4214,237,17.81,3.7,1.33
NIFTY 50,27-Aug-08,4292.1,237,18.1,3.77,1.31
NIFTY 50,26-Aug-08,4337.5,237,18.3,3.8,1.3
NIFTY 50,25-Aug-08,4335.35,237,18.29,3.8,1.3
NIFTY 50,22-Aug-08,4327.45,237,18.25,3.8,1.3
NIFTY 50,21-Aug-08,4283.85,237,18.07,3.94,1.29
NIFTY 50,20-Aug-08,4415.75,237,18.63,4.06,1.25
NIFTY 50,19-Aug-08,4368.25,237,18.43,4.02,1.27
NIFTY 50,18-Aug-08,4393.05,237,18.53,4.04,1.26
NIFTY 50,14-Aug-08,4430.7,237,18.69,4.08,1.25
NIFTY 50,13-Aug-08,4529.05,237,19.1,4.17,1.22
NIFTY 50,12-Aug-08,4552.25,237,19.2,4.19,1.22
NIFTY 50,11-Aug-08,4620.4,237,19.49,4.25,1.2
NIFTY 50,08-Aug-08,4529.5,237,19.1,4.17,1.22
NIFTY 50,07-Aug-08,4523.85,237,19.08,4.16,1.22
NIFTY 50,06-Aug-08,4517.55,237,19.05,4.16,1.23
NIFTY 50,05-Aug-08,4502.85,237,18.99,4.14,1.23
NIFTY 50,04-Aug-08,4395.35,237,18.54,4.04,1.26
NIFTY 50,01-Aug-08,4413.55,238,18.56,4.06,1.25
NIFTY 50,31-Jul-08,4332.95,238,18.22,3.99,1.28
NIFTY 50,30-Jul-08,4313.55,239,18.08,3.97,1.28
NIFTY 50,29-Jul-08,4189.85,240,17.49,3.85,1.32
NIFTY 50,28-Jul-08,4332.1,238,18.2,3.99,1.28
NIFTY 50,25-Jul-08,4311.85,237,18.19,3.97,1.28
NIFTY 50,24-Jul-08,4433.55,236,18.79,4.08,1.25
NIFTY 50,23-Jul-08,4476.8,235,19.06,4.12,1.24
NIFTY 50,22-Jul-08,4240.1,235,18.06,4.01,1.3
NIFTY 50,21-Jul-08,4159.5,235,17.72,3.94,1.32
NIFTY 50,18-Jul-08,4092.25,234,17.49,3.87,1.34
NIFTY 50,17-Jul-08,3947.2,234,16.87,3.74,1.39
NIFTY 50,16-Jul-08,3816.7,234,16.33,3.61,1.44
NIFTY 50,15-Jul-08,3861.1,234,16.53,3.66,1.42
NIFTY 50,14-Jul-08,4039.7,234,17.3,3.82,1.36
NIFTY 50,11-Jul-08,4049,234,17.34,3.83,1.36
NIFTY 50,10-Jul-08,4162.2,233,17.85,3.94,1.32
NIFTY 50,09-Jul-08,4157.1,233,17.83,3.94,1.32
NIFTY 50,08-Jul-08,3988.55,233,17.11,3.78,1.38
NIFTY 50,07-Jul-08,4030,233,17.28,3.82,1.37
NIFTY 50,04-Jul-08,4016,233,17.22,3.8,1.37
NIFTY 50,03-Jul-08,3925.75,234,16.79,3.89,1.39
NIFTY 50,02-Jul-08,4093.35,234,17.5,4.05,1.33
NIFTY 50,01-Jul-08,3896.75,234,16.66,3.86,1.4
NIFTY 50,30-Jun-08,4040.55,234,17.28,4,1.35
NIFTY 50,27-Jun-08,4136.65,234,17.67,4.09,1.31
NIFTY 50,26-Jun-08,4315.85,234,18.45,4.27,1.26
NIFTY 50,25-Jun-08,4252.65,234,18.18,4.21,1.28
NIFTY 50,24-Jun-08,4191.1,234,17.91,4.15,1.3
NIFTY 50,23-Jun-08,4266.4,234,18.25,4.22,1.27
NIFTY 50,20-Jun-08,4347.55,234,18.59,4.3,1.25
NIFTY 50,19-Jun-08,4504.25,234,19.26,4.46,1.21
NIFTY 50,18-Jun-08,4582.4,234,19.6,4.53,1.19
NIFTY 50,17-Jun-08,4653,234,19.89,4.6,1.17
NIFTY 50,16-Jun-08,4572.5,235,19.46,4.53,1.19
NIFTY 50,13-Jun-08,4517.1,235,19.23,4.47,1.2
NIFTY 50,12-Jun-08,4539.35,235,19.32,4.49,1.2
NIFTY 50,11-Jun-08,4523.6,235,19.25,4.48,1.2
NIFTY 50,10-Jun-08,4449.8,235,18.94,4.4,1.22
NIFTY 50,09-Jun-08,4500.95,235,19.16,4.63,1.18
NIFTY 50,06-Jun-08,4627.8,235,19.7,4.76,1.14
NIFTY 50,05-Jun-08,4676.95,235,19.91,4.81,1.13
NIFTY 50,04-Jun-08,4585.6,235,19.52,4.71,1.15
NIFTY 50,03-Jun-08,4715.9,235,20.07,4.85,1.12
NIFTY 50,02-Jun-08,4739.6,235,20.17,4.87,1.12
NIFTY 50,30-May-08,4870.1,235,20.74,5.01,1.09
NIFTY 50,29-May-08,4835.3,235,20.59,4.97,1.1
NIFTY 50,28-May-08,4918.35,235,20.92,5.06,1.08
NIFTY 50,27-May-08,4859.8,235,20.67,5,1.09
NIFTY 50,26-May-08,4875.05,235,20.73,5.01,1.09
NIFTY 50,23-May-08,4946.55,235,21.03,5.32,1.01
NIFTY 50,22-May-08,5025.45,235,21.38,5.4,1
NIFTY 50,21-May-08,5117.65,235,21.77,5.5,0.98
NIFTY 50,20-May-08,5104.95,235,21.72,5.49,0.98
NIFTY 50,16-May-08,5157.7,235,21.94,5.55,0.97
NIFTY 50,15-May-08,5115.25,234,21.84,5.5,0.98
NIFTY 50,14-May-08,5011.75,234,21.44,5.39,1
NIFTY 50,13-May-08,4957.8,234,21.21,5.33,1.01
NIFTY 50,12-May-08,5012.65,234,21.45,5.39,1
NIFTY 50,09-May-08,4982.6,234,21.32,5.36,1.01
NIFTY 50,08-May-08,5081.7,234,21.75,5.47,0.99
NIFTY 50,07-May-08,5135.5,234,21.98,5.52,0.98
NIFTY 50,06-May-08,5144.65,234,22.02,5.53,0.97
NIFTY 50,05-May-08,5192.25,234,22.2,5.58,0.97
NIFTY 50,02-May-08,5228.2,233,22.42,5.62,0.96
NIFTY 50,30-Apr-08,5165.9,233,22.17,5.55,0.97
NIFTY 50,29-Apr-08,5195.5,233,22.31,5.58,0.97
NIFTY 50,28-Apr-08,5089.65,233,21.85,5.47,0.99
NIFTY 50,25-Apr-08,5111.7,233,21.96,5.49,0.98
NIFTY 50,24-Apr-08,4999.85,232,21.57,5.37,1
NIFTY 50,23-Apr-08,5022.8,232,21.69,5.4,1
NIFTY 50,22-Apr-08,5049.3,232,21.8,5.43,0.99
NIFTY 50,21-Apr-08,5037,230,21.92,5.41,1
NIFTY 50,17-Apr-08,4958.4,230,21.6,5.33,1.01
NIFTY 50,16-Apr-08,4887.3,230,21.29,5.25,1.03
NIFTY 50,15-Apr-08,4879.65,230,21.26,5.24,1.03
NIFTY 50,11-Apr-08,4777.8,229,20.82,5.13,1.05
NIFTY 50,10-Apr-08,4733,229,20.63,5.09,1.06
NIFTY 50,09-Apr-08,4747.05,229,20.69,5.1,1.06
NIFTY 50,08-Apr-08,4709.65,229,20.53,5.06,1.07
NIFTY 50,07-Apr-08,4761.2,229,20.75,5.12,1.05
NIFTY 50,04-Apr-08,4647,229,20.25,4.99,1.08
NIFTY 50,03-Apr-08,4771.6,229,20.8,5.13,1.05
NIFTY 50,02-Apr-08,4754.2,229,20.72,5.11,1.06
NIFTY 50,01-Apr-08,4739.55,229,20.66,5.09,1.06
NIFTY 50,31-Mar-08,4734.5,229,20.63,5.09,1.06
NIFTY 50,28-Mar-08,4942,229,21.54,5.31,1.02
NIFTY 50,27-Mar-08,4830.25,229,21.05,5.19,1.04
NIFTY 50,26-Mar-08,4828.85,229,21.05,5.19,1.04
NIFTY 50,25-Mar-08,4877.5,230,21.25,5.24,1.03
NIFTY 50,24-Mar-08,4609.85,229,20.09,4.95,1.09
NIFTY 50,19-Mar-08,4573.95,230,19.93,4.91,1.1
NIFTY 50,18-Mar-08,4533,230,19.75,4.87,1.11
NIFTY 50,17-Mar-08,4503.1,230,19.62,4.84,1.12
NIFTY 50,14-Mar-08,4745.8,229,20.68,5.1,1.06
NIFTY 50,13-Mar-08,4623.6,234,19.72,4.81,1.13
NIFTY 50,12-Mar-08,4872,234,20.78,5.11,1.05
NIFTY 50,11-Mar-08,4865.9,235,20.75,5.1,1.05
NIFTY 50,10-Mar-08,4800.4,235,20.47,5.03,1.06
NIFTY 50,07-Mar-08,4771.6,234,20.35,5,1.07
NIFTY 50,05-Mar-08,4921.4,235,20.98,5.16,1.04
