Date,Time,NiftySpot,CallOI,PutOI,PCR
04_26_23,2:18 PM,17802.9,139,205,1.143869991
04_26_23,2:21 PM,17797,137,205,1.144843014
04_26_23,2:24 PM,17799.5,143,207,1.138727865
04_26_23,2:27 PM,17789,140,206,1.133878264
04_26_23,2:30 PM,17787.25,140,206,1.136645469
04_26_23,2:33 PM,17788,140,206,1.137278295
04_26_23,2:36 PM,17785,139,205,1.137283007
04_26_23,2:39 PM,17783.4,141,207,1.135771065
04_26_23,2:42 PM,17789,141,205,1.132274288
04_26_23,2:45 PM,17788.8,142,205,1.134439634
04_26_23,2:48 PM,17787.2,144,205,1.128590862
04_26_23,2:51 PM,17789.35,143,203,1.123419241
04_26_23,2:54 PM,17789.35,143,203,1.123419241
04_26_23,2:57 PM,17789.35,143,203,1.123419241
04_26_23,3:00 PM,17789.35,143,203,1.127208481
04_26_23,3:03 PM,17806.45,142,201,1.113371392
04_26_23,3:06 PM,17807,137,196,1.114030819
04_26_23,3:09 PM,17814.6,135,195,1.111917183
04_26_23,3:12 PM,17826.15,128,190,1.116608652
04_26_23,3:15 PM,17825.4,125,191,1.123211581
04_26_23,3:18 PM,17826.95,126,191,1.118825212
04_26_23,3:21 PM,17819,127,189,1.113182087
04_26_23,3:24 PM,17818.8,128,186,1.1
04_26_23,3:27 PM,17825.45,126,181,1.095759234
04_26_23,3:30 PM,17823.5,124,176,1.101282273
04_26_23,10:00 AM,17741.1,155,152,0.906458285
04_26_23,10:03 AM,17748,158,154,0.905940594
04_26_23,10:06 AM,17746.45,159,160,0.917949109
04_26_23,10:09 AM,17760.95,159,163,0.925593427
04_26_23,10:12 AM,17761.45,155,167,0.950773994
04_26_23,10:15 AM,17759.35,156,172,0.963849838
04_26_23,10:18 AM,17764,156,175,0.97148582
04_26_23,10:21 AM,17765,158,176,0.969952476
04_26_23,10:24 AM,17762,159,177,0.971470093
04_26_23,10:27 AM,17769.15,158,178,0.975600428
04_26_23,10:30 AM,17770,156,180,0.991127912
04_26_23,10:33 AM,17775,156,182,0.994375096
04_26_23,10:36 AM,17775,156,182,0.994375096
04_26_23,10:39 AM,17762.1,155,184,1.010803303
04_26_23,10:42 AM,17770,156,188,1.018481442
04_26_23,10:45 AM,17768.25,157,189,1.027097768
04_26_23,10:48 AM,17760,157,191,1.029950724
04_26_23,10:51 AM,17760,157,191,1.029950724
04_26_23,10:54 AM,17766,156,193,1.035121426
04_26_23,10:57 AM,17764.1,155,193,1.037473976
04_26_23,11:00 AM,17767,156,193,1.038026326
04_26_23,11:03 AM,17770.95,156,194,1.041644257
04_26_23,11:06 AM,17778,156,194,1.037763309
04_26_23,11:09 AM,17782.65,153,194,1.051547988
04_26_23,11:12 AM,17778.2,149,195,1.065837829
04_26_23,11:15 AM,17780.35,147,198,1.070026484
04_26_23,11:18 AM,17787,149,198,1.072522347
04_26_23,11:21 AM,17787,149,198,1.072522347
04_26_23,11:24 AM,17782,146,199,1.085078125
04_26_23,11:27 AM,17784.35,146,200,1.087271876
04_26_23,11:30 AM,17782,146,200,1.091930701
04_26_23,11:33 AM,17784.35,147,200,1.090661266
04_26_23,11:36 AM,17783.5,147,201,1.094117647
04_26_23,11:39 AM,17782,147,201,1.097251421
04_26_23,11:42 AM,17782,146,202,1.102508179
04_26_23,11:45 AM,17775.3,146,202,1.104004363
04_26_23,11:48 AM,17775.3,146,202,1.104004363
04_26_23,11:51 AM,17783.7,145,203,1.113204597
04_26_23,11:54 AM,17778.2,147,202,1.105599252
04_26_23,11:57 AM,17778.2,147,202,1.105599252
04_26_23,12:00 PM,17791.75,147,204,1.11520125
04_26_23,12:03 PM,17786.85,143,204,1.120967109
04_26_23,12:06 PM,17789.95,143,203,1.122977855
04_26_23,12:09 PM,17789.55,143,203,1.125039296
04_26_23,12:12 PM,17785.55,143,203,1.126708562
04_26_23,12:15 PM,17778.8,143,205,1.133516916
04_26_23,12:18 PM,17777.15,143,205,1.133516916
04_26_23,12:21 PM,17781.2,142,206,1.139224512
04_26_23,12:24 PM,17788.8,143,204,1.139914773
04_26_23,12:27 PM,17792.2,143,203,1.138862559
04_26_23,12:30 PM,17796.6,136,205,1.168001294
04_26_23,12:33 PM,17796.6,136,205,1.168001294
04_26_23,12:36 PM,17796.6,136,205,1.168001294
04_26_23,12:39 PM,17796.6,136,205,1.168001294
04_26_23,12:42 PM,17796.6,136,205,1.168001294
04_26_23,12:45 PM,17808.55,123,204,1.24148581
04_26_23,12:48 PM,17806.85,125,203,1.243928809
04_26_23,12:51 PM,17800,123,202,1.250960735
04_26_23,12:54 PM,17792.55,128,204,1.239986814
04_26_23,12:57 PM,17794.05,133,204,1.23115948
04_27_23,1:00 PM,17850,214,275,1.141806351
04_27_23,1:03 PM,17850.15,214,277,1.142573977
04_27_23,1:06 PM,17847.25,214,276,1.13882203
04_27_23,1:09 PM,17843.55,208,276,1.13943912
04_27_23,1:12 PM,17847.75,208,278,1.14058619
04_27_23,1:15 PM,17852.55,209,279,1.14519923
04_27_23,1:18 PM,17862.2,210,280,1.146541869
04_27_23,1:21 PM,17863.1,212,273,1.144359602
04_27_23,1:24 PM,17874.3,215,269,1.141558442
04_27_23,1:27 PM,17872.5,203,261,1.183010946
04_27_23,1:30 PM,17874,207,256,1.174577032
04_27_23,1:33 PM,17881.45,209,255,1.174507741
04_27_23,1:36 PM,17880.2,208,249,1.182261134
04_27_23,1:39 PM,17878.1,208,244,1.185683695
04_27_23,1:42 PM,17879.35,211,241,1.180076336
04_27_23,1:45 PM,17879.65,215,241,1.178971429
04_27_23,1:48 PM,17879.55,211,239,1.185477083
04_27_23,1:51 PM,17880.05,213,235,1.183491869
04_27_23,1:54 PM,17878.65,211,229,1.182224965
04_27_23,1:57 PM,17883.25,214,228,1.182280431
04_27_23,2:00 PM,17883.25,214,228,1.182280431
04_27_23,2:03 PM,17889.95,206,217,1.191025438
04_27_23,2:06 PM,17889.95,206,217,1.191025438
04_27_23,2:09 PM,17888,211,208,1.196661075
04_27_23,2:12 PM,17890.15,211,205,1.191085861
04_27_23,2:15 PM,17890,214,204,1.193682527
04_27_23,2:18 PM,17877.3,224,204,1.178056128
04_27_23,2:21 PM,17877.3,224,204,1.178056128
04_27_23,2:24 PM,17866.8,219,208,1.170615347
04_27_23,2:27 PM,17872,222,211,1.167383367
04_27_23,2:30 PM,17878,229,208,1.159598576
04_27_23,2:33 PM,17880.85,236,203,1.146766772
04_27_23,2:36 PM,17885.15,238,198,1.13915648
04_27_23,2:39 PM,17883.05,236,189,1.134034059
04_27_23,2:42 PM,17881.2,240,194,1.123729778
04_27_23,2:45 PM,17889.65,243,193,1.113474026
04_27_23,2:48 PM,17892.45,222,179,1.122944011
04_27_23,2:51 PM,17891.4,226,177,1.100750268
04_27_23,2:54 PM,17885,232,175,1.082815566
04_27_23,2:57 PM,17885,235,175,1.065781975
04_27_23,3:00 PM,17890.35,242,179,1.059076524
04_27_23,3:03 PM,17900.9,233,180,1.079960103
04_27_23,3:06 PM,17897.2,242,173,1.071261291
04_27_23,3:09 PM,17906.55,229,162,1.074464439
04_27_23,3:12 PM,17911,199,147,1.09763553
04_27_23,3:15 PM,17917,151,136,1.131125445
04_27_23,3:18 PM,17912,135,130,1.125238143
04_27_23,3:21 PM,17915.35,127,129,1.137097614
04_27_23,3:24 PM,17916.95,124,122,1.123136747
04_27_23,3:27 PM,17916.1,125,112,1.128511791
04_27_23,3:30 PM,17919.4,115,107,1.15860504
04_27_23,10:00 AM,17838,163,218,1.141710836
04_27_23,10:03 AM,17840.95,163,218,1.141710836
04_27_23,10:06 AM,17839,166,224,1.14590669
04_27_23,10:09 AM,17840,167,224,1.138197175
04_27_23,10:12 AM,17838.4,168,225,1.138198983
04_27_23,10:15 AM,17829,169,225,1.133174878
04_27_23,10:18 AM,17826.8,170,226,1.129616324
04_27_23,10:21 AM,17827.4,171,227,1.138020458
04_27_23,10:24 AM,17831.7,172,228,1.132650136
04_27_23,10:27 AM,17833.95,174,229,1.126129331
04_27_23,10:30 AM,17839.15,175,230,1.133651042
04_27_23,10:33 AM,17839.6,174,228,1.137515164
04_27_23,10:36 AM,17845,175,232,1.141887547
04_27_23,10:39 AM,17844.2,174,237,1.149121554
04_27_23,10:42 AM,17844.2,174,237,1.149121554
04_27_23,10:45 AM,17839.75,177,247,1.142958195
04_27_23,10:48 AM,17838.15,179,247,1.142988214
04_27_23,10:51 AM,17835,181,247,1.143530239
04_27_23,10:54 AM,17835,181,247,1.143530239
04_27_23,10:57 AM,17838.45,185,240,1.132908288
04_27_23,11:00 AM,17835.35,184,242,1.137718253
04_27_23,11:03 AM,17835.35,184,242,1.137718253
04_27_23,11:06 AM,17835,188,248,1.138929696
04_27_23,11:09 AM,17831.95,188,248,1.138929696
04_27_23,11:12 AM,17837.5,190,248,1.138174448
04_27_23,11:15 AM,17838,191,250,1.136502854
04_27_23,11:18 AM,17836.9,192,253,1.126275159
04_27_23,11:21 AM,17838,192,253,1.127837185
04_27_23,11:24 AM,17845.4,193,257,1.124501581
04_27_23,11:27 AM,17848.2,194,258,1.124828061
04_27_23,11:30 AM,17847.9,193,260,1.129070088
04_27_23,11:33 AM,17847.75,194,263,1.125404809
04_27_23,11:36 AM,17853.55,194,268,1.130425796
04_27_23,11:39 AM,17853.55,194,268,1.130425796
04_27_23,11:42 AM,17842.3,197,270,1.141730104
04_27_23,11:45 AM,17842.3,197,270,1.141730104
04_27_23,11:48 AM,17846.45,197,272,1.151382824
04_27_23,11:51 AM,17848.1,198,273,1.155037145
04_27_23,11:54 AM,17856,197,273,1.157847097
04_27_23,11:57 AM,17853,199,273,1.162855744
04_27_23,12:00 PM,17853,201,274,1.164914494
04_27_23,12:03 PM,17852.2,202,274,1.160240291
04_27_23,12:06 PM,17851.25,201,275,1.161664918
04_27_23,12:09 PM,17853.65,203,274,1.161432468
04_27_23,12:12 PM,17851.45,204,276,1.161202377
04_27_23,12:15 PM,17849.35,203,279,1.167356096
04_27_23,12:18 PM,17844.4,205,279,1.165614921
04_27_23,12:21 PM,17842.1,209,277,1.159742171
04_27_23,12:24 PM,17844.15,210,275,1.152850647
04_27_23,12:27 PM,17846,211,275,1.154962153
04_27_23,12:30 PM,17843.25,211,275,1.151873905
04_27_23,12:33 PM,17851.6,211,274,1.153413485
04_27_23,12:36 PM,17851.6,211,274,1.153413485
04_27_23,12:39 PM,17846.65,214,272,1.144411682
04_27_23,12:42 PM,17850.75,213,272,1.142325777
04_27_23,12:45 PM,17850.05,212,274,1.146010545
04_27_23,12:48 PM,17850.2,211,274,1.145290722
04_27_23,12:51 PM,17855.55,208,271,1.140637141
04_27_23,12:54 PM,17851.05,211,271,1.140048097
04_27_23,12:57 PM,17848.8,212,274,1.144507442
04_28_23,1:00 PM,18041.85,98,110,0.913024283
04_28_23,1:03 PM,18041.85,98,110,0.913024283
04_28_23,1:06 PM,18047.7,97,109,0.910408141
04_28_23,1:09 PM,18048,98,109,0.91229038
04_28_23,1:12 PM,18054.85,99,109,0.911253028
04_28_23,1:15 PM,18054.05,98,110,0.91964187
04_28_23,1:18 PM,18051.4,99,111,0.92323858
04_28_23,1:21 PM,18051.7,99,111,0.923485184
04_28_23,1:24 PM,18061.4,99,112,0.928136419
04_28_23,1:27 PM,18057.8,99,112,0.929552503
04_28_23,1:30 PM,18054.4,99,112,0.936784802
04_28_23,1:33 PM,18048,99,112,0.93061089
04_28_23,1:36 PM,18046.35,100,111,0.92773351
04_28_23,1:39 PM,18049.45,99,111,0.924029636
04_28_23,1:42 PM,18047.55,99,111,0.923221595
04_28_23,1:45 PM,18049.75,99,111,0.920084006
04_28_23,1:48 PM,18048.25,99,111,0.919995574
04_28_23,1:51 PM,18049.2,99,110,0.918078158
04_28_23,1:54 PM,18048.4,99,110,0.918586619
04_28_23,1:57 PM,18048.9,99,109,0.919086677
04_28_23,2:00 PM,18052.15,98,112,0.925130715
04_28_23,2:03 PM,18057.8,94,113,0.931961314
04_28_23,2:06 PM,18053.4,94,113,0.932636077
04_28_23,2:09 PM,18053.4,94,113,0.932636077
04_28_23,2:12 PM,18052.2,94,113,0.933860045
04_28_23,2:15 PM,18054.1,95,113,0.93391324
04_28_23,2:18 PM,18048.2,93,114,0.942351339
04_28_23,2:21 PM,18046.7,94,114,0.941818182
04_28_23,2:24 PM,18046.7,94,114,0.941818182
04_28_23,2:27 PM,18031.05,92,112,0.935616909
04_28_23,2:30 PM,18040.3,92,112,0.935616909
04_28_23,2:33 PM,18048.7,93,112,0.926082486
04_28_23,2:36 PM,18054.05,93,111,0.923191052
04_28_23,2:39 PM,18054.8,93,111,0.930304417
04_28_23,2:42 PM,18054.8,93,111,0.930304417
04_28_23,2:45 PM,18063,91,109,0.9434818
04_28_23,2:48 PM,18064.55,89,108,0.959496056
04_28_23,2:51 PM,18064.9,87,107,0.980436598
04_28_23,2:54 PM,18068.6,86,107,0.994476465
04_28_23,2:57 PM,18064.9,84,104,1.011629316
04_28_23,3:00 PM,18059.25,84,104,1.010894565
04_28_23,3:03 PM,18089.3,87,102,0.971934474
04_28_23,3:06 PM,18102.95,80,95,0.996004994
04_28_23,3:09 PM,18115.6,77,94,1.035456502
04_28_23,3:12 PM,18115.95,72,92,1.061406918
04_28_23,3:15 PM,18120.9,70,90,1.074996722
04_28_23,3:18 PM,18115.55,68,88,1.091685573
04_28_23,3:21 PM,18126.1,69,87,1.102798635
04_28_23,3:24 PM,18122.2,70,93,1.132690157
04_28_23,3:27 PM,18112.55,70,100,1.146884691
04_28_23,3:30 PM,18113.2,66,94,1.154116613
04_28_23,10:00 AM,18000.65,100,85,0.803701957
04_28_23,10:03 AM,18000.65,100,85,0.803701957
04_28_23,10:06 AM,17999.65,104,85,0.791695582
04_28_23,10:09 AM,17999,104,85,0.786327722
04_28_23,10:12 AM,17985.25,105,84,0.778911565
04_28_23,10:15 AM,17973,106,84,0.77240991
04_28_23,10:18 AM,17972.3,108,83,0.75804118
04_28_23,10:21 AM,17977.8,108,83,0.75804118
04_28_23,10:24 AM,17978.85,109,84,0.742752452
04_28_23,10:27 AM,17986,109,84,0.742592393
04_28_23,10:30 AM,17986,109,84,0.742592393
04_28_23,10:33 AM,17993.1,110,84,0.73712218
04_28_23,10:36 AM,17994,109,85,0.74
04_28_23,10:39 AM,18002.95,110,85,0.744937984
04_28_23,10:42 AM,17995.35,109,86,0.75632575
04_28_23,10:45 AM,17996.15,109,88,0.760433259
04_28_23,10:48 AM,17994.6,110,89,0.763185766
04_28_23,10:51 AM,18013.85,110,90,0.768798983
04_28_23,10:54 AM,18018.4,108,89,0.76515635
04_28_23,10:57 AM,18023.9,107,93,0.771909275
04_28_23,11:00 AM,18024.35,107,94,0.777825205
04_28_23,11:03 AM,18028.25,105,94,0.786289025
04_28_23,11:06 AM,18028.25,105,94,0.786289025
04_28_23,11:09 AM,18038.8,103,95,0.808445799
04_28_23,11:12 AM,18041.9,102,97,0.822801446
04_28_23,11:15 AM,18041.9,102,97,0.822801446
04_28_23,11:18 AM,18042,101,102,0.839708963
04_28_23,11:21 AM,18042,101,102,0.839708963
04_28_23,11:24 AM,18029.75,100,103,0.850165746
04_28_23,11:27 AM,18038.65,99,104,0.856524634
04_28_23,11:30 AM,18033.65,99,104,0.854217401
04_28_23,11:33 AM,18040,99,105,0.85408152
04_28_23,11:36 AM,18028.55,101,105,0.849522555
04_28_23,11:39 AM,18030.65,101,105,0.845657405
04_28_23,11:42 AM,18030.5,101,105,0.847459483
04_28_23,11:45 AM,18043.7,102,105,0.843212029
04_28_23,11:48 AM,18041.85,101,105,0.848610354
04_28_23,11:51 AM,18044.95,101,105,0.852311039
04_28_23,11:54 AM,18044.95,101,105,0.852311039
04_28_23,11:57 AM,18046.1,101,107,0.861779763
04_28_23,12:00 PM,18040,101,107,0.861377507
04_28_23,12:03 PM,18043.3,103,108,0.861424848
04_28_23,12:06 PM,18044.05,103,108,0.863153329
04_28_23,12:09 PM,18049.3,102,107,0.866536246
04_28_23,12:12 PM,18045.9,100,108,0.891304348
04_28_23,12:15 PM,18045,100,109,0.89678548
04_28_23,12:18 PM,18049.55,100,109,0.906828894
04_28_23,12:21 PM,18048.25,99,109,0.903416557
04_28_23,12:24 PM,18045.8,99,110,0.903141075
04_28_23,12:27 PM,18045,99,111,0.907547376
04_28_23,12:30 PM,18053.05,98,110,0.90659943
04_28_23,12:33 PM,18053.05,98,110,0.90659943
04_28_23,12:36 PM,18053,98,110,0.910209913
04_28_23,12:39 PM,18047.65,99,111,0.913220414
04_28_23,12:42 PM,18052.75,99,111,0.916125482
04_28_23,12:45 PM,18055.6,99,111,0.918802949
04_28_23,12:48 PM,18046.05,98,111,0.922812846
04_28_23,12:51 PM,18043.65,97,110,0.91285524
04_28_23,12:54 PM,18047.85,97,110,0.913525499
04_28_23,12:57 PM,18045.6,97,110,0.916214119
05_02_23,1:00 PM,18235,130,95,1.009012742
05_02_23,1:03 PM,18235,130,95,1.009012742
05_02_23,1:06 PM,18230.6,129,96,1.018718802
05_02_23,1:09 PM,18230.6,129,96,1.018718802
05_02_23,1:12 PM,18240.8,127,97,1.030452072
05_02_23,1:15 PM,18238,124,98,1.04654607
05_02_23,1:18 PM,18237.85,123,98,1.050571308
05_02_23,1:21 PM,18236.15,123,98,1.051244044
05_02_23,1:24 PM,18236.5,123,99,1.051268499
05_02_23,1:27 PM,18232.1,122,99,1.056157113
05_02_23,1:30 PM,18232.35,122,100,1.057506631
05_02_23,1:33 PM,18225.35,123,100,1.05872999
05_02_23,1:36 PM,18226.35,124,100,1.055226407
05_02_23,1:39 PM,18224.45,125,100,1.051644182
05_02_23,1:42 PM,18222.95,125,99,1.047644145
05_02_23,1:45 PM,18227.65,126,99,1.041114616
05_02_23,1:48 PM,18227.65,126,99,1.041114616
05_02_23,1:51 PM,18233.7,126,99,1.035650624
05_02_23,1:54 PM,18233.7,126,99,1.035650624
05_02_23,1:57 PM,18233.7,126,99,1.035650624
05_02_23,2:00 PM,18235.05,129,99,1.029611094
05_02_23,2:03 PM,18234,129,98,1.029316641
05_02_23,2:06 PM,18230,128,98,1.031344687
05_02_23,2:09 PM,18233.3,129,98,1.031749347
05_02_23,2:12 PM,18233.3,129,98,1.031749347
05_02_23,2:15 PM,18233.3,129,98,1.031749347
05_02_23,2:18 PM,18233,129,99,1.026687435
05_02_23,2:21 PM,18235.4,129,98,1.023439121
05_02_23,2:24 PM,18225.15,129,98,1.022701358
05_02_23,2:27 PM,18225.15,129,98,1.022701358
05_02_23,2:30 PM,18233.05,128,98,1.014225338
05_02_23,2:33 PM,18236,129,97,1.00905909
05_02_23,2:36 PM,18234.25,127,96,1.008588576
05_02_23,2:39 PM,18236,127,96,1.009111617
05_02_23,2:42 PM,18236.8,128,97,1.006393071
05_02_23,2:45 PM,18230.25,127,97,1.007948797
05_02_23,2:48 PM,18231.5,128,97,0.996827346
05_02_23,2:51 PM,18218.4,129,97,0.992877493
05_02_23,2:54 PM,18224.55,129,96,0.984601358
05_02_23,2:57 PM,18225,130,93,0.955244896
05_02_23,3:00 PM,18217.65,130,93,0.945087859
05_02_23,3:03 PM,18217.15,131,93,0.94290554
05_02_23,3:06 PM,18219.7,129,93,0.944105589
05_02_23,3:09 PM,18217,129,93,0.943554844
05_02_23,3:12 PM,18227.85,128,93,0.9403
05_02_23,3:15 PM,18212.3,124,93,0.955058465
05_02_23,3:18 PM,18203.7,124,93,0.954062883
05_02_23,3:21 PM,18207.15,122,93,0.949861581
05_02_23,3:24 PM,18209.7,119,92,0.945081036
05_02_23,3:27 PM,18210,117,92,0.943966857
05_02_23,3:30 PM,18210.65,114,91,0.942414407
05_02_23,10:00 AM,18225.4,97,86,1.136536807
05_02_23,10:03 AM,18225.4,97,86,1.136536807
05_02_23,10:06 AM,18228.55,100,85,1.129796017
05_02_23,10:09 AM,18231.85,100,86,1.138353341
05_02_23,10:12 AM,18233.65,101,86,1.142545719
05_02_23,10:15 AM,18237.4,101,87,1.150758035
05_02_23,10:18 AM,18233.3,99,88,1.161902445
05_02_23,10:21 AM,18230.45,101,88,1.157277563
05_02_23,10:24 AM,18228.95,102,88,1.155097614
05_02_23,10:27 AM,18227,104,88,1.15352349
05_02_23,10:30 AM,18218.05,105,89,1.149154158
05_02_23,10:33 AM,18212.2,107,88,1.135852185
05_02_23,10:36 AM,18223.8,110,87,1.117144529
05_02_23,10:39 AM,18230,110,87,1.117144529
05_02_23,10:42 AM,18225.1,111,88,1.113077908
05_02_23,10:45 AM,18222.15,118,88,1.103329506
05_02_23,10:48 AM,18225.35,118,88,1.103329506
05_02_23,10:51 AM,18220.5,119,87,1.10092688
05_02_23,10:54 AM,18219.9,119,87,1.097666477
05_02_23,10:57 AM,18225,121,87,1.084974676
05_02_23,11:00 AM,18225.2,121,87,1.084974676
05_02_23,11:03 AM,18236.85,121,87,1.087308731
05_02_23,11:06 AM,18236.85,121,87,1.087308731
05_02_23,11:09 AM,18236.85,121,87,1.087308731
05_02_23,11:12 AM,18217,122,94,1.099932931
05_02_23,11:15 AM,18200.9,125,93,1.078636815
05_02_23,11:18 AM,18204,125,91,1.057384244
05_02_23,11:21 AM,18213.1,126,91,1.046091967
05_02_23,11:24 AM,18211,129,90,1.02919708
05_02_23,11:27 AM,18213.6,130,90,1.024358974
05_02_23,11:30 AM,18213.6,130,90,1.024358974
05_02_23,11:33 AM,18218.65,128,90,1.02377892
05_02_23,11:36 AM,18218.65,128,90,1.02377892
05_02_23,11:39 AM,18220.6,128,91,1.025498773
05_02_23,11:42 AM,18224,129,92,1.026203664
05_02_23,11:45 AM,18222.2,129,92,1.023799405
05_02_23,11:48 AM,18220.4,130,92,1.021529324
05_02_23,11:51 AM,18224.8,129,92,1.022370653
05_02_23,11:54 AM,18223.35,128,93,1.027768912
05_02_23,11:57 AM,18220.55,128,93,1.026897725
05_02_23,12:00 PM,18223.9,128,93,1.029054917
05_02_23,12:03 PM,18223.9,128,93,1.029054917
05_02_23,12:06 PM,18224,128,93,1.033968693
05_02_23,12:09 PM,18223.95,128,93,1.036456668
05_02_23,12:12 PM,18228.35,127,93,1.040606967
05_02_23,12:15 PM,18233,128,94,1.03584725
05_02_23,12:18 PM,18228.4,128,94,1.036158673
05_02_23,12:21 PM,18227.85,129,94,1.031571141
05_02_23,12:24 PM,18219,130,94,1.026915769
05_02_23,12:27 PM,18215.1,130,93,1.020564474
05_02_23,12:30 PM,18219.9,131,93,1.01624057
05_02_23,12:33 PM,18219.9,131,93,1.01624057
05_02_23,12:36 PM,18229.95,133,93,0.996283679
05_02_23,12:39 PM,18229,133,92,0.995350759
05_02_23,12:42 PM,18230.95,132,93,1.000725238
05_02_23,12:45 PM,18230.95,132,93,1.000725238
05_02_23,12:48 PM,18230.95,132,93,1.000725238
05_02_23,12:51 PM,18232,130,95,1.009471274
05_02_23,12:54 PM,18229.9,129,95,1.014701282
05_02_23,12:57 PM,18228.8,129,95,1.014255983
05_03_23,1:00 PM,18156.6,175,132,0.792472325
05_03_23,1:03 PM,18160,176,132,0.791347288
05_03_23,1:06 PM,18160.1,176,132,0.798103985
05_03_23,1:09 PM,18161.3,176,133,0.804921435
05_03_23,1:12 PM,18154,176,132,0.806971904
05_03_23,1:15 PM,18147,174,133,0.810153042
05_03_23,1:18 PM,18145,177,134,0.808548663
05_03_23,1:21 PM,18153.85,177,135,0.808999628
05_03_23,1:24 PM,18151,177,133,0.805727036
05_03_23,1:27 PM,18158,177,134,0.806053395
05_03_23,1:30 PM,18158.5,176,133,0.804299316
05_03_23,1:33 PM,18159.75,177,134,0.80886509
05_03_23,1:36 PM,18150.5,177,135,0.810788629
05_03_23,1:39 PM,18154.9,177,135,0.808265078
05_03_23,1:42 PM,18150.55,178,135,0.809467103
05_03_23,1:45 PM,18145.75,179,136,0.808231368
05_03_23,1:48 PM,18143.65,180,134,0.801360745
05_03_23,1:51 PM,18140.6,180,131,0.792708027
05_03_23,1:54 PM,18123.4,180,128,0.768498328
05_03_23,1:57 PM,18105.6,180,128,0.767242631
05_03_23,2:00 PM,18113.9,183,114,0.70782308
05_03_23,2:03 PM,18123.35,183,114,0.706925128
05_03_23,2:06 PM,18140.05,180,118,0.710620611
05_03_23,2:09 PM,18136.4,178,127,0.72483994
05_03_23,2:12 PM,18125,179,127,0.718209343
05_03_23,2:15 PM,18130.4,178,128,0.717814968
05_03_23,2:18 PM,18129.5,177,127,0.716960592
05_03_23,2:21 PM,18134.9,177,126,0.719392967
05_03_23,2:24 PM,18133.35,176,125,0.719490781
05_03_23,2:27 PM,18137,176,125,0.720819263
05_03_23,2:30 PM,18145,175,124,0.72298393
05_03_23,2:33 PM,18154.5,174,121,0.727211445
05_03_23,2:36 PM,18154.5,174,121,0.727211445
05_03_23,2:39 PM,18155.95,172,119,0.743382579
05_03_23,2:42 PM,18156.1,171,119,0.748024787
05_03_23,2:45 PM,18152,170,119,0.752992383
05_03_23,2:48 PM,18152,167,121,0.764016671
05_03_23,2:51 PM,18152.3,168,120,0.766320591
05_03_23,2:54 PM,18152.3,168,120,0.766320591
05_03_23,2:57 PM,18152.3,168,120,0.766320591
05_03_23,3:00 PM,18143.5,167,120,0.75716867
05_03_23,3:03 PM,18131,167,119,0.757671125
05_03_23,3:06 PM,18147,166,118,0.749446903
05_03_23,3:09 PM,18142.65,164,117,0.749700407
05_03_23,3:12 PM,18149.35,163,116,0.753053466
05_03_23,3:15 PM,18156.95,161,113,0.75582065
05_03_23,3:18 PM,18156.5,158,112,0.760488049
05_03_23,3:21 PM,18155.1,154,111,0.772396057
05_03_23,3:24 PM,18157.9,150,110,0.77956802
05_03_23,3:27 PM,18150.8,147,108,0.790716251
05_03_23,3:30 PM,18147.3,144,103,0.792034995
05_03_23,10:00 AM,18151,156,122,0.843665768
05_03_23,10:03 AM,18155,157,124,0.848398402
