"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL HEALTHCARE","14 Aug 2025","44971.95","45087.6","44348.35","44520.30"
"NIFTY MIDSMALL HEALTHCARE","13 Aug 2025","44494.85","44968.75","44468.15","44832.95"
"NIFTY MIDSMALL HEALTHCARE","12 Aug 2025","44045.4","44623.4","43899.85","44275.40"
"NIFTY MIDSMALL HEALTHCARE","11 Aug 2025","43559","44018.75","43354.5","43979.30"
"NIFTY MIDSMALL HEALTHCARE","08 Aug 2025","44181.8","44196.55","43506","43592.40"
"NIFTY MIDSMALL HEALTHCARE","07 Aug 2025","43718.35","44247.05","43610.4","44184.70"
"NIFTY MIDSMALL HEALTHCARE","06 Aug 2025","44531.65","44535","43675.25","43853.15"
"NIFTY MIDSMALL HEALTHCARE","05 Aug 2025","44505.15","44703.4","44120.55","44426.60"
"NIFTY MIDSMALL HEALTHCARE","04 Aug 2025","44524.9","44595.05","44065.2","44502.35"
"NIFTY MIDSMALL HEALTHCARE","01 Aug 2025","45276.1","45324","44398.35","44474.10"
"NIFTY MIDSMALL HEALTHCARE","31 Jul 2025","45077.3","45715.9","45049.85","45249.00"
"NIFTY MIDSMALL HEALTHCARE","30 Jul 2025","45930.85","46103.35","45632.6","45756.70"
"NIFTY MIDSMALL HEALTHCARE","29 Jul 2025","45218.6","45919.95","45200.1","45887.30"
"NIFTY MIDSMALL HEALTHCARE","28 Jul 2025","45347.05","45807.45","45117","45281.00"
"NIFTY MIDSMALL HEALTHCARE","25 Jul 2025","45425.65","45581.6","45230.5","45401.35"
"NIFTY MIDSMALL HEALTHCARE","24 Jul 2025","45241.4","45605.1","45197.35","45491.00"
"NIFTY MIDSMALL HEALTHCARE","23 Jul 2025","44722.15","45153.45","44717.7","45113.25"
"NIFTY MIDSMALL HEALTHCARE","22 Jul 2025","45079.35","45108.35","44585.05","44723.80"
"NIFTY MIDSMALL HEALTHCARE","21 Jul 2025","45136.55","45142.45","44695.6","44931.05"
"NIFTY MIDSMALL HEALTHCARE","18 Jul 2025","45439.15","45455.3","45014.5","45067.30"
