"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL FINANCIAL SERVICES","15 Sep 2025","18208.05","18301.7","18146.05","18261.90"
"NIFTY MIDSMALL FINANCIAL SERVICES","12 Sep 2025","18185.35","18249.15","18138.65","18169.65"
"NIFTY MIDSMALL FINANCIAL SERVICES","11 Sep 2025","18297.65","18332.75","18116.85","18130.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","10 Sep 2025","18228.55","18352.3","18191.35","18279.05"
"NIFTY MIDSMALL FINANCIAL SERVICES","09 Sep 2025","18165.85","18189","18075.85","18162.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","08 Sep 2025","18072.5","18233","18021.85","18127.10"
"NIFTY MIDSMALL FINANCIAL SERVICES","05 Sep 2025","17968.9","18135.3","17934.85","18035.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","04 Sep 2025","18192.8","18212.75","17866.9","17895.60"
"NIFTY MIDSMALL FINANCIAL SERVICES","03 Sep 2025","17825.6","18013.5","17812.75","17994.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","02 Sep 2025","17860.5","17935.45","17681","17787.65"
"NIFTY MIDSMALL FINANCIAL SERVICES","01 Sep 2025","17514.5","17827.1","17495.65","17812.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","29 Aug 2025","17617.9","17687.25","17421.5","17442.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","28 Aug 2025","17936.75","17953.2","17586.3","17609.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","26 Aug 2025","18325.2","18336.45","17921.35","17950.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","25 Aug 2025","18471.95","18492.7","18340.85","18359.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","22 Aug 2025","18439.8","18530.45","18398.15","18418.60"
"NIFTY MIDSMALL FINANCIAL SERVICES","21 Aug 2025","18708","18715.25","18434.85","18454.05"
"NIFTY MIDSMALL FINANCIAL SERVICES","20 Aug 2025","18620.2","18671.6","18530.7","18659.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","19 Aug 2025","18470.9","18632.35","18321.75","18617.10"
"NIFTY MIDSMALL FINANCIAL SERVICES","18 Aug 2025","18322.95","18556.3","18309.6","18438.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","14 Aug 2025","18160.6","18211.85","18030.65","18101.90"
"NIFTY MIDSMALL FINANCIAL SERVICES","13 Aug 2025","17929.55","18132.25","17928.9","18083.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","12 Aug 2025","17965.45","17985.7","17824.9","17841.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","11 Aug 2025","17755","17968.1","17702.05","17931.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","08 Aug 2025","18057.3","18057.3","17695.6","17735.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","07 Aug 2025","17651.45","17963.15","17578.45","17920.40"
"NIFTY MIDSMALL FINANCIAL SERVICES","06 Aug 2025","17815.25","17820.5","17556.6","17728.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","05 Aug 2025","17981.6","17989.5","17718.2","17799.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","04 Aug 2025","17591.05","17996","17571.25","17983.25"
"NIFTY MIDSMALL FINANCIAL SERVICES","01 Aug 2025","17875.65","17881.15","17585.25","17613.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","31 Jul 2025","17817.9","18007.55","17758.5","17867.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","30 Jul 2025","18077.6","18091.25","17933.25","17989.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","29 Jul 2025","18010.85","18080.15","17872.85","18044.90"
"NIFTY MIDSMALL FINANCIAL SERVICES","28 Jul 2025","18162.3","18405.6","17998.95","18023.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","25 Jul 2025","18560.35","18579.25","18209.55","18248.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","24 Jul 2025","18701.2","18705.05","18539.15","18623.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","23 Jul 2025","18750.9","18759.15","18561.7","18736.45"
"NIFTY MIDSMALL FINANCIAL SERVICES","22 Jul 2025","18842.55","18845.15","18681.2","18698.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","21 Jul 2025","18603.55","18785.9","18495.1","18742.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","18 Jul 2025","18746.2","18776","18574.2","18648.00"
